,Unnamed: 0,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian_x,traveltime_x,studytime_x,failures_x,schoolsup_x,famsup_x,paid_x,activities_x,nursery,higher_x,internet,romantic_x,famrel_x,freetime_x,goout_x,Dalc_x,Walc_x,health_x,absences_x,G1_x,G2_x,G3_x,guardian_y,traveltime_y,studytime_y,failures_y,schoolsup_y,famsup_y,paid_y,activities_y,higher_y,romantic_y,famrel_y,freetime_y,goout_y,Dalc_y,Walc_y,health_y,absences_y,G1_y,G2_y,G3_y
214,214,0,1,18,0,0,1,2,2,4,5,3,0,1,2,1,1,0,0,0,0,0,0,1,4,4,4,2,4,5,15,6,7,8,0,1,2,0,1,0,1,0,0,1,4,4,4,2,4,5,10,12,11,11
214,214,0,1,18,0,0,1,2,2,4,5,3,0,1,2,1,1,0,0,0,0,0,0,1,4,4,4,2,4,5,15,6,7,8,0,1,2,0,1,0,1,0,0,1,4,4,4,2,4,5,10,12,11,11
214,214,0,1,18,0,0,1,2,2,4,5,3,0,1,2,1,1,0,0,0,0,0,0,1,4,4,4,2,4,5,15,6,7,8,0,1,2,0,1,0,1,0,0,1,4,4,4,2,4,5,10,12,11,11
215,215,0,0,17,1,1,1,4,4,4,5,1,0,1,1,0,1,0,0,1,0,0,1,1,5,2,1,1,2,3,12,8,10,10,0,1,1,0,1,0,1,1,0,1,5,2,1,1,2,3,6,12,11,11
216,216,0,0,17,0,1,1,3,2,5,5,2,0,2,2,0,1,1,0,1,0,0,0,1,4,4,4,1,3,1,2,14,15,15,0,2,2,0,1,1,1,1,0,1,4,4,4,1,3,1,2,14,16,15
217,217,0,0,17,0,0,1,4,3,5,5,2,0,1,2,2,1,1,0,1,0,0,0,0,3,4,5,2,4,1,22,6,6,4,0,1,2,0,1,1,1,1,0,0,3,4,5,2,4,1,16,11,9,10
217,217,0,0,17,0,0,1,4,3,5,5,2,0,1,2,2,1,1,0,1,0,0,0,0,3,4,5,2,4,1,22,6,6,4,0,1,2,0,1,1,1,1,0,0,3,4,5,2,4,1,16,11,9,10
217,217,0,0,17,0,0,1,4,3,5,5,2,0,1,2,2,1,1,0,1,0,0,0,0,3,4,5,2,4,1,22,6,6,4,0,1,2,0,1,1,1,1,0,0,3,4,5,2,4,1,16,11,9,10
217,217,0,0,17,0,0,1,4,3,5,5,2,0,1,2,2,1,1,0,1,0,0,0,0,3,4,5,2,4,1,22,6,6,4,0,1,2,0,1,1,1,1,0,0,3,4,5,2,4,1,16,11,9,10
218,218,0,1,18,0,1,1,3,3,4,1,3,1,1,2,1,1,0,0,1,0,0,0,1,3,2,4,2,4,4,13,6,6,8,1,1,2,0,1,0,1,1,0,1,3,2,4,2,4,4,10,10,10,10
218,218,0,1,18,0,1,1,3,3,4,1,3,1,1,2,1,1,0,0,1,0,0,0,1,3,2,4,2,4,4,13,6,6,8,1,1,2,0,1,0,1,1,0,1,3,2,4,2,4,4,10,10,10,10
218,218,0,1,18,0,1,1,3,3,4,1,3,1,1,2,1,1,0,0,1,0,0,0,1,3,2,4,2,4,4,13,6,6,8,1,1,2,0,1,0,1,1,0,1,3,2,4,2,4,4,10,10,10,10
218,218,0,1,18,0,1,1,3,3,4,1,3,1,1,2,1,1,0,0,1,0,0,0,1,3,2,4,2,4,4,13,6,6,8,1,1,2,0,1,0,1,1,0,1,3,2,4,2,4,4,10,10,10,10
219,219,0,0,17,0,0,1,2,3,0,5,3,1,2,1,0,1,0,0,1,0,0,1,1,3,3,3,1,4,3,3,7,7,8,1,2,1,0,1,0,1,1,0,1,3,3,3,1,4,3,4,12,13,13
220,220,0,0,17,0,0,1,2,2,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1,4,3,3,1,1,4,4,9,10,10,0,1,3,0,1,0,1,0,0,1,4,3,3,1,1,4,0,12,12,13
221,221,0,0,17,1,0,1,2,1,0,4,2,0,2,2,0,1,0,1,0,0,0,0,1,4,2,5,1,2,5,2,6,6,6,0,2,2,0,1,0,1,0,0,1,4,2,5,1,2,5,0,11,10,11
222,222,0,0,17,0,0,1,1,1,0,5,2,0,1,3,1,1,0,1,0,0,0,1,0,4,3,4,1,1,5,0,6,5,0,0,1,3,0,1,0,1,0,0,0,4,3,4,1,1,5,12,12,12,12
223,223,0,0,16,0,0,1,2,3,4,3,1,0,1,2,0,0,1,1,1,0,0,0,1,2,3,1,1,1,3,2,16,16,17,0,1,2,0,0,1,1,1,0,1,2,3,1,1,1,3,0,13,13,14
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
224,224,0,1,18,0,0,1,2,2,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,12,13,13,0,2,2,3,1,0,0,1,0,1,3,3,3,5,5,4,9,10,9,10
225,225,0,0,16,0,0,1,4,4,3,4,3,0,1,3,0,1,0,1,0,1,0,0,1,5,3,2,1,1,5,0,13,13,14,0,1,3,0,1,0,1,0,0,1,5,3,2,1,1,5,4,15,16,16
226,226,0,0,18,1,0,1,3,1,5,5,2,0,1,2,1,1,1,1,0,0,0,0,0,5,3,3,1,1,4,16,9,8,7,0,1,2,0,1,1,1,0,0,0,5,3,3,1,1,4,4,8,8,8
227,227,0,0,17,0,0,1,3,2,5,5,0,0,1,2,0,1,1,1,0,1,0,0,1,5,3,4,1,3,3,10,16,15,15,0,1,2,0,1,1,1,0,0,1,5,3,4,1,3,3,2,17,18,17
228,228,0,1,17,0,1,1,2,3,4,4,2,1,1,2,0,1,0,0,1,1,0,0,1,5,3,3,1,3,3,2,12,11,12,1,1,2,0,1,0,1,1,0,1,5,3,3,1,3,3,0,10,11,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
229,229,0,1,18,0,1,1,2,1,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,4,3,2,4,5,3,14,10,8,9,0,4,2,0,0,0,1,0,0,0,4,3,2,4,5,3,2,9,10,11
230,230,0,0,17,0,0,0,2,1,5,5,0,0,2,3,0,1,1,1,0,0,0,0,0,3,2,3,1,2,3,10,12,10,12,0,2,3,0,1,1,1,0,0,0,3,2,3,1,2,3,0,15,15,16
231,231,0,0,17,0,1,1,4,3,1,5,2,1,1,2,0,1,1,1,0,0,0,0,0,3,2,3,1,2,3,14,13,13,14,1,1,2,0,1,1,1,0,0,0,3,2,3,1,2,3,0,14,12,12
232,232,0,1,17,1,0,1,2,2,5,5,0,1,2,2,0,1,0,0,0,0,0,0,1,4,5,2,1,1,1,4,11,11,11,1,2,2,0,1,0,1,0,0,1,4,5,2,1,1,1,0,12,13,13
233,233,0,1,17,0,0,1,4,4,3,3,2,0,1,2,0,0,0,1,0,0,0,0,0,4,5,5,1,3,2,14,11,9,9,0,1,2,0,0,0,1,0,0,0,4,5,5,1,3,2,0,13,13,13
234,234,0,1,16,0,0,1,4,4,1,5,2,1,1,2,0,1,0,0,0,0,0,0,1,4,2,4,2,4,1,2,14,13,13,1,1,2,0,1,0,1,0,0,1,4,2,4,2,4,1,0,13,13,14
234,234,0,1,16,0,0,1,4,4,1,5,2,1,1,2,0,1,0,0,0,0,0,0,1,4,2,4,2,4,1,2,14,13,13,1,1,2,0,1,0,1,0,0,1,4,2,4,2,4,1,0,13,13,14
234,234,0,1,16,0,0,1,4,4,1,5,2,1,1,2,0,1,0,0,0,0,0,0,1,4,2,4,2,4,1,2,14,13,13,1,1,2,0,1,0,1,0,0,1,4,2,4,2,4,1,0,13,13,14
234,234,0,1,16,0,0,1,4,4,1,5,2,1,1,2,0,1,0,0,0,0,0,0,1,4,2,4,2,4,1,2,14,13,13,1,1,2,0,1,0,1,0,0,1,4,2,4,2,4,1,0,13,13,14
235,235,0,1,16,0,1,1,1,1,5,5,3,0,2,2,0,1,0,0,1,0,0,0,1,3,4,2,1,1,5,18,9,7,6,0,2,2,0,1,0,1,1,0,1,3,4,2,1,1,5,2,9,9,9
236,236,0,1,16,0,0,1,3,2,0,5,2,0,2,3,0,1,1,1,0,0,0,0,0,5,3,3,1,3,2,10,11,9,10,0,2,3,0,1,1,1,0,0,0,5,3,3,1,3,2,0,12,12,12
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
237,237,0,1,17,0,1,1,2,2,5,5,3,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,4,14,13,13,1,1,2,0,1,1,1,0,0,0,4,4,2,5,5,4,0,16,16,16
